CODIGO,MATERIA,REPETICION
100120011432,Derecho de la Seguridad Social,1
100118020916,Derecho de la Seguridad Social,1
100119010341,Derecho de la Seguridad Social,1
100117021381,Derecho de la Seguridad Social,2
100119021032,Derecho de la Seguridad Social,1
100118020914,Derecho de la Seguridad Social,1
100120011402,Derecho de la Seguridad Social,1
100119010391,Derecho de la Seguridad Social,1
100115021371,Derecho de la Seguridad Social,1
100118010360,Derecho de la Seguridad Social,1
100120011438,Derecho de la Seguridad Social,1
100120011430,Derecho de la Seguridad Social,1
100119010424,Derecho de la Seguridad Social,1
100115013108,Derecho de la Seguridad Social,1
100118010388,Derecho de la Seguridad Social,2
100120011434,Derecho de la Seguridad Social,1
100118021522,Derecho de la Seguridad Social,1
100119021035,Derecho de la Seguridad Social,1
200117021799,Derecho de la Seguridad Social,1
100117020826,Derecho de las Relaciones Laborales,2
100118010357,Derecho Internacional y Relaciones Internacionales,1
100117020826,Derecho Internacional y Relaciones Internacionales,3
100121011104,Derecho Penal Especial,1
100119021026,Derecho Penal Especial,3
100117011402,Derecho Penal Especial,1
100120011418,Derecho Penal Especial,3
100121020892,Derecho Penal Especial,1
100121020868,Derecho Penal Especial,1
100118021497,Derecho Penal Especial,1
100118020951,Derecho Penal Especial,2
100121020869,Derecho Penal Especial,1
100121020838,Derecho Penal Especial,1
100120011476,Derecho Penal Especial,1
100119010347,Derecho Penal Especial,1
100117010792,Derecho Penal Especial,3
100122020981,Derecho Penal General,1
100121021309,Derecho Penal General,2
100117021352,Derecho Probatorio,1
100118010847,Derecho Probatorio,1
01062204,Derecho Probatorio,1
100119010388,Derecho Probatorio,1
100120011441,Derecho Probatorio,2
100121011085,Derecho Probatorio,1
100122020983,Derecho Probatorio,2
100116010789,Derecho Procesal Civil Especial,2
100119010366,Derecho Procesal Civil General,2
100121020891,Derecho Procesal Civil General,1
100120011472,Derecho Procesal Civil General,1
100119021026,Derecho Procesal Civil General,3
100120011418,Derecho Procesal Civil General,3
100121020892,Derecho Procesal Civil General,1
100119010325,Derecho Procesal Civil General,2
100121020840,Derecho Procesal Civil General,1
100121020846,Derecho Procesal Civil General,1
100117020826,Derecho Procesal Civil General,3
100117010792,Derecho Procesal Civil General,1
100111023906,Derecho Procesal del Trabajo y de la Seguridad Social,2
100116011057,Derecho Procesal del Trabajo y de la Seguridad Social,1
100121011085,Derechos Constitucionales y Acciones Públicas,1
100119010323,Electiva Sectorial - Derecho Cambiario y Financiero,1
100117011320,Electiva Sectorial - Medicina legal,1
100118021034,Electiva Sectorial - Medicina legal,1
100118021034,Electiva Sectorial - Problemas Contemporáneos del Derecho Laboral,1
100118020952,Electiva Sectorial: Arbitraje,1
100112021107,Electiva Sectorial C - Justicia Transicional,1
100116011633,Estructura de la Administración Pública,1
100116010789,Estructura y Contenidos del Proceso Penal,2
100119021009,Estructura y Contenidos del Proceso Penal,1
100114020502,Estructura y Contenidos del Proceso Penal,2
100118020971,Estructura y Contenidos del Proceso Penal,1
100119010346,Estructura y Contenidos del Proceso Penal,2
100114020483,Estructura y Contenidos del Proceso Penal,3
100112021144,Estructura y Contenidos del Proceso Penal,1
200117021758,Ética Profesional,1
100118020914,Ética Profesional,1
100117021352,Filosofía del Derecho,2
100119010373,Filosofía del Derecho,1
100113020276,Filosofía del Derecho,3
100120011476,Filosofía del Derecho,1
100116011078,Filosofía del Derecho,1
100122011210,Hermenéutica jurídica,1
100122011158,Hermenéutica jurídica,1
100122011162,Hermenéutica jurídica,1
100122011136,Historia Institucional Colombiana,2
100123011405,Introducción al Derecho,1
100123011362,Introducción al Derecho,1
100123011411,Introducción al Derecho,1
100123011420,Introducción al Derecho,1
100123011405,Lectura y Escritura,1
100116021038,Lectura y Escritura,3
100122020939,Lectura y Escritura,1
100121020891,Obligaciones,1
100120011418,Obligaciones,3
100120011479,Obligaciones,2
100121020892,Obligaciones,1
100118011459,Obligaciones,1
100121020837,Obligaciones,1
100121021312,Obligaciones,1
100118021497,Obligaciones,3
100120011476,Obligaciones,1
100121020878,Obligaciones,1
100119010347,Obligaciones,3
100121020831,Obligaciones,1
100118020913,Obligaciones,1
100118010709,Oralidad Procesal,1
100116020533,Oralidad Procesal,1
100111024850,Oralidad Procesal,1
100122011178,Personas y Teoría del Negocio Jurídico,2
100122011142,Personas y Teoría del Negocio Jurídico,1
100122020957,Personas y Teoría del Negocio Jurídico,1
100122020981,Personas y Teoría del Negocio Jurídico,1
100122020966,Personas y Teoría del Negocio Jurídico,1
100122020925,Personas y Teoría del Negocio Jurídico,1
100122020948,Personas y Teoría del Negocio Jurídico,1
100122020926,Personas y Teoría del Negocio Jurídico,1
100121021309,Personas y Teoría del Negocio Jurídico,2
100122020939,Personas y Teoría del Negocio Jurídico,1
100121020890,"Principios, estructura del Estado y reforma de la Constitución",1
100121020892,"Principios, estructura del Estado y reforma de la Constitución",1
100119010325,"Principios, estructura del Estado y reforma de la Constitución",2
100121011054,"Principios, estructura del Estado y reforma de la Constitución",1
100121020846,"Principios, estructura del Estado y reforma de la Constitución",2
100119010347,"Principios, estructura del Estado y reforma de la Constitución",1
100118020967,Principios y Fundamentos del Derecho Procesal Penal,1
100122020912,Principios y Fundamentos del Derecho Procesal Penal,1
100119010388,Principios y Fundamentos del Derecho Procesal Penal,2
100118020916,Principios y Fundamentos del Derecho Procesal Penal,1
100120011408,Principios y Fundamentos del Derecho Procesal Penal,1
100119010356,Principios y Fundamentos del Derecho Procesal Penal,1
100115021371,Principios y Fundamentos del Derecho Procesal Penal,1
100118020971,Principios y Fundamentos del Derecho Procesal Penal,1
100116010789,Seminario de Investigación I,1
100119010388,Seminario de Investigación I,1
100118011459,Seminario de Investigación I,1
100118020951,Seminario de Investigación I,1
100119010346,Seminario de Investigación I,1
100117010789,Seminario de Investigación II,1
100117011320,Seminario de Investigación II,1
100116011036,Seminario de Investigación II,2
100115021371,Seminario de Investigación II,1
100113020108,Seminario de Investigación II,1
100117012103,Seminario de Investigación III,1
100116011079,Seminario de Investigación III,2
100118021034,Seminario de Investigación III,1
100118010389,Seminario de Investigación III,2
100116011680,Seminario de Investigación III,2
100114020483,Seminario de Investigación III,2
100117021401,Seminario de Investigación III,2
01062204,Seminario de Métodos y Técnicas de Investigación,1
100122011158,Sociología Jurídica,1
100122011142,Teoría de la Constitución y Derecho Constitucional,1
100122020924,Teoría de la Constitución y Derecho Constitucional,1
100122020981,Teoría de la Constitución y Derecho Constitucional,1
100122020966,Teoría de la Constitución y Derecho Constitucional,1
100120011414,Teoría de la Constitución y Derecho Constitucional,1
100122020925,Teoría de la Constitución y Derecho Constitucional,1
100122020918,Teoría de la Constitución y Derecho Constitucional,1
100122020926,Teoría de la Constitución y Derecho Constitucional,1
100122011206,Teoría de la Constitución y Derecho Constitucional,2
100122011192,Teoría del Delito,1
100120011479,Teoría del Delito,2
100122011180,Teoría del Delito,1
100118020912,Teoría del Delito,1
100122011141,Teoría del Delito,1
100122011206,Teoría del Delito,1
100122020981,Teoría Económica y Economía Colombiana,1
100121011085,Teoría Económica y Economía Colombiana,1
100122020925,Teoría Económica y Economía Colombiana,1
100122020939,Teoría Económica y Economía Colombiana,1
100120011414,Teoría general del Proceso,2
100121020891,Teoría y Derecho General del Trabajo,1
100120011418,Teoría y Derecho General del Trabajo,1
100121020892,Teoría y Derecho General del Trabajo,1
100118011459,Teoría y Derecho General del Trabajo,2
100121011054,Teoría y Derecho General del Trabajo,1
100118021497,Teoría y Derecho General del Trabajo,3
100120011476,Teoría y Derecho General del Trabajo,1
100121020884,Teoría y Derecho General del Trabajo,1
100119010331,Teoría y Derecho General del Trabajo,2
100116011078,Teoría y Derecho General del Trabajo,1
100117012489,Derecho Comercial Títulos Valores,1
100117012350,Derecho Probatorio,2
100117012351,Derecho Probatorio,2
100117012335,Electiva Sectorial  D - Seguridad y Salud en el Trabajo,1
100119010404,Argumentación Jurídica,1
100116011786,Artes Plásticas Lúdicas,3
100119021065,Bienes,1
100114010420,Consultorio Jurídico III,1
100114021313,Consultorio Jurídico III,1
100119021066,Contratación Estatal y Responsabilidad Extracontractual,1
100119021065,Derecho Administrativo General,2
100119021066,Derecho Comercial Títulos Valores,1
100119010404,Derecho Comercial Títulos Valores,1
100116021007,Derecho Comercial Títulos Valores,1
100118011085,Derecho Comercial Títulos Valores,1
100118010339,Derecho de la Seguridad Social,1
100120011485,Derecho de la Seguridad Social,1
100116020992,Derecho de la Seguridad Social,1
100119021066,Derecho de la Seguridad Social,1
100119021047,Derecho de la Seguridad Social,1
100119021050,Derecho de la Seguridad Social,2
100118010007,Derecho de la Seguridad Social,1
100119021057,Derecho de la Seguridad Social,1
100120011502,Derecho Penal Especial,2
100121020918,Derecho Penal general,1
100119010407,"Electiva FISH - Paz, conflicto e insurgencias en Colombia",1
100118020994,Electiva Sectorial  - Legislación del Menor,1
100119021065,Electiva Sectorial - Arbitraje,1
100118020997,Electiva Sectorial - Criminalística,1
100119010420,Electiva Sectorial - Criminalística,1
100117011228,Electiva Sectorial - Criminalística,1
100119010404,Estructura y Contenidos del Proceso Penal,1
100116021007,Estructura y Contenidos del Proceso Penal,1
100116011608,Estructura y Contenidos del Proceso Penal,2
100119021050,Estructura y Contenidos del Proceso Penal,1
100119010413,Estructura y Contenidos del Proceso Penal,1
100119010427,Estructura y Contenidos del Proceso Penal,1
100120011483,Filosofía del Derecho,1
100119021066,Filosofía del Derecho,1
100118011085,Filosofía del Derecho,3
100119010427,Filosofía del Derecho,2
100119010413,Mecanismos Alternativos de Resolución de Conflictos,1
100119021071,Personas y Teoría del negocio jurídico,1
100116011608,Procedimiento Administrativo y Contencioso Administrativo,1
100118011085,Seminario de Investigación II,1
100118010007,Seminario de Investigación II,1
100119021065,Teoría general del proceso,1
100121020919,Teoría y Derecho General del Trabajo,1
100119010404,Teoría y Derecho General del Trabajo,1
100122010143,Teoría y Derecho General del Trabajo,1
100121020897,Teorías y Epistemología del Derecho,1
100121020918,Teorías y Epistemología del Derecho,1
100117021091,Consultorio Jurídico III,1
100114021437,Consultorio Jurídico III,1
100116020985,Derecho Comercial Títulos Valores,1
100118011094,Derecho Comercial Títulos Valores,1
100116011746,Derecho de la Seguridad Social,1
100117020415,Ética Profesional,2
100117021559,Preparatorio de Familia,1
100118010989,Preparatorio de Familia,1
100115011833,Preparatorio de Familia,4
100115021150,Preparatorio Derecho Administrativo,2
100116011788,Preparatorio Derecho Administrativo,2
100115013491,Preparatorio Derecho Administrativo,1
100115012022,Preparatorio Derecho Administrativo,2
100115012023,Preparatorio Derecho Administrativo,1
100113011897,Preparatorio Derecho Constitucional,1
100115012021,Preparatorio Derecho Constitucional,1
100115021898,Preparatorio Derecho Constitucional,1
100117011596,Preparatorio Derecho Constitucional,2
100117011975,Preparatorio Derecho Constitucional,1
100117011764,Preparatorio Derecho Laboral,2
100117011617,Preparatorio Derecho Laboral,3
100116011512,Preparatorio Derecho Laboral,1
100116021323,Preparatorio Derecho Laboral,1
100114010755,Preparatorio Derecho Laboral,2
100115021252,Preparatorio Derecho Laboral,1
100114021770,Preparatorio Derecho Laboral,3
100118011091,Preparatorio Derecho Laboral,2
100118011096,Preparatorio Derecho Penal,1
100117012373,Preparatorio Derecho Penal,1
100115020577,Preparatorio Derecho Penal,4
100114010637,Preparatorio Derecho Penal,1
100117020844,Preparatorio Derecho Penal,2
100117012378,Preparatorio Derecho Penal,1
100115012036,Preparatorio Derecho Penal,3
100115012040,Preparatorio Derecho Penal,1
100115020569,Preparatorio Derecho Penal,2
100113011777,Preparatorio Derecho Penal,4
100115013486,Preparatorio Derecho Penal,2
100115013483,Seminario de Investigación I,1
100119010456,Argumentación Jurídica,1
100119010431,Argumentación Jurídica,1
100123011446,Bienes,1
100116011583,Bienes,2
100115012164,"Consultorio Jurídico I (Privado, Laboral, Conciliación/Clínica Sociojurídica)",1
100117021158,"Consultorio Jurídico I (Privado, Laboral, Conciliación/Clínica Sociojurídica)",1
100117012029,"Consultorio Jurídico II (Penal, Administrativo, Clínica Sociojurídica)",1
100116021053,Contratación Estatal y Responsabilidad Extracontractual,1
100118010537,Contratación Estatal y Responsabilidad Extracontractual,1
100118010032,Contratos Privados,1
100115020527,Contratos Privados,2
100117021514,Contratos Privados,1
100117011996,Derecho Administrativo General,1
100115012182,Derecho Administrativo General,1
100115011846,Derecho Administrativo General,3
100117021514,Derecho Administrativo General,1
